"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0.348426480611128,0.517517784801793,-0.152921872287404,-0.52903738481151,-0.761764826123135,-0.521655518206286,-0.2837157656577,0.490173544635836,0.260490754937379,-0.273269426288904,1.27140601593368,0.211582255027879,-0.650622342381644,-0.662775183361178,1.17784278914053,1.1780368406717,0.874937384591384,-1.2865208852711,-0.112081538592936,-0.405101653479293,-0.198851999999265,0.0542746875060567,-0.0859631378393073,-0.635348216706476,0.953799937179771,0.053240158776139,-1.06701440176991,0.87564259246894,-0.495861884856577,-0.639110640655018,1.57039999518114,-1.68903957163268,2.26441572537048,0.961150377180467,0.540848046234197,2.24521251457745,-0.0290330055539137,1.47599336745424,1.08500800157731,-0.0952991636890025,0.136130861764185,-0.423192428533749,-0.360994274544397,0.627825319306196,-0.0788095157117816,0.125516114570127,-1.66822065770998,-0.488672737302278,1.35335276580195,-1.59950208106779,1.5904000206188,0.406719356659178,-0.401047545495603,-1.11992277720567,-1.46352351248532,0.317977027819265,-0.747901132241304,-0.1757479744712,0.243878223352749,-0.559822092587382,0.398490671661,1.7240227338148,0.387967913006997,-0.603117991781488,0.965979580683786,-0.767297142992699,-1.74145521983844,1.29135643208953,1.16263810777505,0.174993640115957,-0.0971749116895111,-0.873782272006914,-1.14912637880124,-2.92057990761575,0.727862208530956,0.4057377979443,-0.489701566777745,-0.265774487697107,0.658891031129623,0.830990961456636,1.94849787468927,1.73031543213488,0.450809491400632,-0.562441002399222,0.354953157856117,0.558325723362499,-0.35512798221866,-0.214078688793378,-0.44568117403597,0.286883858612205,-1.59446803241882,-2.29666705369274,0.688846794371177,-0.884828964858628,0.147585628121846,0.259268221435437,-1.59439930014004,-1.48220662526782,1.59771984578102,1.10261888657225
0.585253299422598,0.468142178694904,0.27056217955913,-0.69758823456389,-0.0738011830211914,-0.487003571007303,-0.282623849429582,0.0763164316178272,0.220235586849408,-0.703601877158761,2.07629329150488,-0.22104064213042,0.315931109865573,1.07201730938486,-0.357942048430509,-0.158468593759613,-0.00327285625613502,1.01634420839054,0.868555301386531,1.22927266510507,0.839929417429005,0.153420445916061,-1.57774959683185,-1.09001740346062,-0.251280349860175,-0.9271096400948,-0.648978966491358,-0.533598030568027,0.739816411022849,0.387376304325263,-0.486762287314711,-0.697486268015325,0.500624161018867,-0.244586314798478,0.114738603073837,0.177728725375228,1.37240777080489,0.16357862795685,-1.51213676984819,-0.459436124818607,0.0141904599930418,-0.174955048330217,-1.14018779216172,1.06623130888659,0.29109265484604,-0.0698734812302097,-0.0435230740202783,-1.03180854111484,-0.0910644887466492,-1.14650310868052,-0.612846859429083,1.90214593221395,0.270916476994739,1.06626043410515,2.9161531717393,-0.0416736278976312,-0.603328686069468,0.325158899797002,-1.32568292872707,2.8616898707782,0.194136821266661,0.931104279362386,-1.67261240427669,1.15613044124478,0.703748292629272,0.131555036211362,-0.626962106940426,-1.72427399197924,0.673084969389215,-1.49603766333437,0.59664793794365,-1.46443817884178,-0.495617667681695,-0.472900740168539,-1.11863635615324,1.25128162148828,-0.0564114515779423,-0.446717275539614,-0.471676806588272,0.577350487897834,1.1890186944058,-0.0473730201827937,1.48251772202883,0.656149705213715,-0.424578521453333,-0.571073239712304,-0.39762942445953,-0.263110274563823,0.59024405392834,-0.642632156390486,-1.39180801236254,-0.82404592501473,0.727239127194868,-0.0462644864548474,-1.48235603071649,-1.0808778122646,0.451563904337906,-0.785846130173359,2.03720595277262,0.526190383232718
-0.301554891853236,-0.901268314377891,-0.486486677373632,-0.22127834034369,-0.374390946325002,0.080040128540467,-2.082875049984,-1.96457958097334,-2.0790525325977,-1.96652957185473,0.596415728675858,-1.36604713462364,-0.995861848659973,0.317624662750285,0.895265664335136,1.53815630076881,-0.105879059116716,-0.670466977658235,-1.52279304934922,0.603210926550384,2.07398856053515,-0.643067554348723,0.106736111692406,-0.946716872799593,1.06840231095938,-0.579329041262461,-2.82199123351232,1.04792670436917,2.57618188512225,-0.107058069331809,-1.17948857587328,-1.55793949459417,0.233848658024157,-0.738705321687832,0.631952406618394,0.587444381580593,-0.745345060519169,-0.596693019087304,0.367537137479193,0.662204386665414,0.401011551007248,0.903188027566109,1.96249572540013,-0.2064918416104,0.270808310219693,-0.0639627039595625,-1.53043221649628,-0.755388193716498,-0.664699776008595,-0.0453500281957224,1.92927242182856,-0.888110699760852,-0.212304883171359,0.401746629169486,-2.43324264370987,-0.123569505694408,1.25889175084462,-0.321495391535059,-0.187029905990597,0.111319460272337,0.444225934265952,-0.92545842058121,-0.202237788623794,0.950809060001814,-0.564031126938808,0.112132007796261,0.747536325192925,0.708378973732641,-0.812741733791452,-0.782910688421874,-0.255115611473785,0.473501220457733,-2.39078195298435,1.3236747501189,0.502573410119283,0.447946210227439,0.300990449618301,-0.340174540422939,-1.29763250303962,0.28141450219813,-0.256669954297718,1.99020868702201,-0.500289756737873,0.920312064865491,-0.506342195941829,-0.447251890793039,1.29476285762656,-0.742780696533101,0.121848600455042,-0.758144184928695,0.455792732000187,2.24845666013954,-1.3629617560343,1.23308305093734,-0.685365295864567,0.315420809077002,-0.695921430724516,0.0999689369838717,1.58918833369105,0.328287914837118
-0.534475335860183,-0.339979440325718,-0.189170495219367,1.25069889347098,1.1475839343417,0.574484604281395,1.07877966535742,0.0243392794535507,1.11234504266799,1.11957702471431,-1.23568181726646,-0.286671543004002,-0.996402901650609,0.788378591606547,1.54777026027894,0.277918271768389,-0.642027559960016,0.90947742159404,0.431418176449223,0.152965044754348,-1.46436612903376,0.361510795454891,0.105699097910284,0.174149106406277,-1.37481021175072,-0.70416046808479,-0.0959243607144898,-1.08179527470994,-0.499229376830459,-1.51385203093517,0.558010387573791,-1.03395599355896,0.729924253668659,0.25306685508001,-2.19775616828999,1.34156745352628,0.450470817496133,-1.81278878999662,0.170786217407466,1.14364953203221,0.907321486959164,-2.23023446808114,0.63640717691639,-1.39954387227789,1.0375466178942,1.1588792809545,-0.455939171467918,-0.048926419351257,-0.191614666369116,1.04419610331088,0.492430873100347,1.93561535770563,-1.4093976152855,-2.04145958645667,0.0879056439462159,0.128706356651177,0.450783897484504,-0.400810060604901,0.884587778115593,1.22252197455713,0.353810952406955,-0.2017119343648,-1.52075440453194,0.903622479349567,1.58688574283128,-1.43778253686472,0.227516329873785,-0.217580027957556,-1.6358578225073,0.815524042689925,0.120439183492989,-1.14128755839658,-0.151725803244097,1.60639666545129,0.976783162340805,-0.95796906892443,1.24274345863083,0.786437828728987,-0.276695255688803,0.221399492986186,1.54128697802998,0.139192880754354,-0.230663347852741,-1.18102044270518,-0.0666795023203787,0.891738658574487,0.307404402587881,0.659812502438892,-0.00840031676656673,1.55990737566963,0.105866721117868,0.106110339833055,1.91108314149837,0.0637144732835431,0.054433177026928,-0.293569315479357,-2.06681835663916,-0.376513250226741,0.734963128469856,-0.206480738270046
0.0974638109029365,0.575279209710495,0.353188821986589,-0.816164430491361,-0.769933412599037,-0.22406575187227,0.368318772738551,0.407448710190372,1.1451790874182,0.726215186047464,0.794047766043571,0.611498771763135,-1.33216090785882,0.128680717622785,1.16503221451036,0.256893933576406,-1.92451365376617,-0.210810563338204,0.575108994954072,1.52437659209137,0.176468310104063,1.63513028407702,0.385602083591816,1.04517371563793,-0.41480936281761,-0.117070655339851,-0.923169922487169,-0.317296059302403,-1.09208634671236,0.779112750582387,0.157889020235936,-0.24190592339028,0.220484324804238,-0.0697344801471531,-0.490059269547042,-0.830563852992567,-1.65978010459779,1.0549899063763,0.455161358551258,2.43115883087903,0.753317709579319,0.161104381015711,0.213459806959349,-0.482590789702186,0.326407321729709,-1.47068207411959,-2.56630165291433,1.6581881765205,1.0358439697635,-1.7636015596003,1.09929469919427,-1.61437036879663,1.10848801733212,1.99575760956399,0.413880444153697,0.476579761117104,-0.552863581846553,0.189330943961958,1.46479477882746,-0.289376052261025,0.22793192626167,1.00888836979531,-0.0857771448778192,-1.53585899812389,-0.421829672318606,0.096208210373455,0.947879661123968,1.8017729388055,-0.467910931847391,-1.26256619582759,0.224240012908502,-2.44740475057028,1.91273148945365,-0.87574449759011,0.663762845303965,-0.645034678891415,-2.18499723797563,-0.479689409358282,0.100138396156692,0.487394467465882,-1.1533604621495,0.117783619435985,-1.40195577205524,0.333228648532548,-1.50701596212764,0.337743302662635,-1.41956086304263,-0.259204226702904,-0.609632340684505,1.59128832011624,-0.132293954136449,0.492144376213762,0.991359275123406,-1.56143962155741,0.0633649373202053,-0.78950870263171,1.06770629494635,0.440007145155524,1.67541543249075,0.922869546982221
-2.59728182898509,-2.61034088726291,-1.80646823342344,1.14955532957198,0.430933481834058,0.339590339951897,0.363194760610921,0.0765583578100004,0.451561689293827,0.0503340050249805,-0.0679358262371029,-0.89457796188997,0.570245723154245,0.398668181383844,-0.368924813496007,-0.835461160367302,0.77411224851477,-0.0276178791516589,1.74552569234708,-2.27486433423452,0.760403068009868,0.46597084347816,-0.219579789751335,-0.296269538873053,-0.325477141817694,0.169849814609352,-1.49544209823217,-0.225849794759613,0.18897087785078,-1.32019584219255,-1.15251355822305,0.623323957101296,-1.19101990326716,-0.94054051359883,-1.21381583033858,-0.847695736616564,-2.06918951963715,0.54934702491511,0.906111347592423,0.725811611577531,-1.13861351719325,-0.479991405464476,-3.63012658321128,-0.5079156402042,-0.529987786697221,-0.722626067777999,-0.40067705642404,1.83417738169327,-0.849258456658875,-0.359044529556315,-1.2044856003896,1.25052025608501,0.0480230195031923,0.386349880056375,-1.01220544297623,0.654646274757803,-0.843132710795866,1.06692841478973,-0.883260487162253,-1.09576330984326,0.118474290446031,-1.5230178658702,-1.0577674367508,-0.875042643519376,-0.279697194365134,-0.415831451483371,-0.880915605087139,0.123453651859644,-1.99999048363676,0.92287509902376,-0.0276331900097758,0.258265695977682,0.572303442416822,-0.0432055407780753,0.34747636749104,0.613599814039659,-0.478736088197823,-2.57764559239714,1.28041577227858,1.03871386952894,-0.756891747260215,-0.564641421665405,-0.422027764303513,-0.188560976869768,0.60057976520144,-0.252117389482047,-1.08041704687275,0.518438625767284,0.710025761208465,0.17940867350008,-1.510747266324,-0.489248740596075,-0.428528300397968,0.736032867470519,-0.0365448309395814,1.13219053686731,1.35254355036542,-1.34121796106338,0.101347753360583,-0.164469579709119
0.0976935970305391,-0.942713044975545,0.102695542646821,0.518028034381285,0.425210347843743,-0.32618880222748,0.415928625154485,0.732008799323394,0.483602482824894,0.707872747607963,1.35835933618555,0.330372299591042,1.5051896713097,0.791844546195354,-0.306505002421698,-1.38999873391719,-0.299495849654078,-0.121327485545949,0.181397868775643,0.345823471708752,0.115173524252385,0.834628659911452,-0.728449964428483,-0.776810848588255,1.67139026155945,-0.294173347227574,0.982018453305839,1.15925354481336,1.02537979536333,-1.00626199491366,0.519169379588997,1.36820507905878,1.54065254076697,0.907419801962732,-1.16535917993536,-0.708452577542587,-0.67571376127574,-1.62786892701477,0.660054789683786,-1.52651496197563,0.671400943844884,-2.53755094521408,-0.892745408313483,-1.41575596384528,0.258811861465412,-1.21278273207324,0.562449689108884,1.09350084512534,-0.0458119567483153,-0.679105761569241,0.194858372896141,-0.491870247072208,0.443068089586708,1.92731365271978,0.52532899605181,-0.895737567422616,2.20419306131547,2.26243998473457,-0.878923437211291,1.19516191779814,1.00560250294913,1.23420994999463,-1.78422559245656,-0.430319947863009,-0.250908816267545,-0.219750352673796,-0.500414751152612,-0.280039662007773,-0.946554733340331,1.27028020193083,-0.230892639479062,-0.290729430895578,0.0540682234670784,-1.22838053808213,-0.253688192680702,-0.121495040863623,0.297069165246062,0.0789813035076861,0.823825662273258,1.99752908540497,0.623635313562062,-1.66567425815815,1.75730697052791,-0.30090153056639,-0.214668344016656,1.02928670490839,1.87490098999271,-0.230027251131116,0.671599892168634,-1.2117091738109,-1.20368308291394,1.19655960186698,1.5766115639839,-0.277794243057288,-0.621854785335642,1.63306729924147,-0.638299831747203,-2.69393186680628,0.294256215013779,0.30115686225456
-1.3451871190601,-1.62471938878518,-1.60699641512967,0.817689346342087,0.407849610255955,0.718765411711279,-0.609259031380422,-0.479372409291768,-0.00412054249233157,-0.372003170395062,1.17684107892388,0.188691927363996,0.178808571920979,-0.269244484604722,-1.42061199136424,-0.864615070880149,-0.801757527327297,0.430715624646903,-0.594196213073637,-0.190544754437494,0.0740051939146707,0.153911432094619,-0.745697400038157,-0.0809513179567502,0.821083718570875,0.941477267685783,0.00458038538857984,0.450983347027872,0.429978311207496,-1.21975210851438,-0.226180966007097,0.562724001221671,0.941723658753517,-0.183964591678374,0.334915356312925,0.272118178922676,1.18044016396926,1.47526526913894,-0.545375043527089,-0.0285603486018859,0.416258324678378,-0.833502268358109,-1.38487302859566,-1.13998113631241,0.731424637537072,0.213601733561703,-1.15486720031986,0.696970991087631,-0.625225223621828,-0.627356023002769,-1.10422821327571,-1.35574297029203,1.69817518791431,-2.03473921664592,0.888588322535064,1.46074466665794,1.65332987301796,0.103113511313586,0.55457864236626,0.663183572396944,-0.242532292670797,-0.148959715976412,-0.246033613287968,-1.45287613767227,0.787349728862732,-0.520204344512771,-0.378180686171792,-0.902353615026581,1.2796565943163,0.920488242216991,0.0450666494161246,1.68194775025415,0.118137934686983,1.60601244011428,-1.01495739421789,-0.0366956118510159,0.954471601045122,-0.754649686196629,1.1096345738061,-0.0483968268859638,-0.375170141055324,-0.784850308864703,-0.153296462808759,0.929701513061669,0.310091203355313,1.34928079178105,0.155261229995093,-0.654155951716215,-0.406856038283042,1.24313409239164,-0.322907574684423,0.320316226552564,-0.298956903683701,0.506129508623488,0.290907566108629,0.207784891953996,0.654100729416323,-0.448052957596289,0.308935819440466,0.762598522823993
-0.0266112065702061,-0.0854694888748971,0.0548431534351827,0.559366171422012,-0.101329952541391,-0.044706979558449,0.428203850126497,0.74759151230234,0.852317151714936,0.921734840184306,0.270661766354536,-0.146823481577669,-1.50104210703135,0.62380081572119,0.429097142233264,0.461985366770137,0.217302852034603,-1.74653555561302,1.06567576031232,0.953102709471686,-1.06446410357981,0.787441691631341,-1.93261669850518,2.03211260315752,0.513293051160708,0.33005333063203,0.973421176818386,-0.340591571212562,0.328992009673723,0.871880424961293,-1.28586039790692,-0.291014678129325,1.1750170157176,-0.880931487286632,-0.448271994790868,-0.596964722910892,0.154170624782634,0.52794470018059,-0.685744366858668,-1.19320601702052,-0.423149121976068,0.414088986670601,0.623828871781887,0.398236852887591,1.09130042348624,-0.420114046132233,-0.560427784478694,1.23187920528051,-0.611844983792961,0.352773259334737,-0.194082952380318,-0.892885635776338,1.24282795808134,0.275837957271723,-1.23700262119288,0.210516902249472,0.104483420954153,0.0494507572300134,-0.792856216578933,-0.85709432363104,-0.676730076069518,0.0483835494515811,-0.698265910839951,-0.436718084950463,1.30220185377058,-0.474494103075637,-0.279971396155332,0.424837778345487,1.23447189525913,-0.0933524842830299,0.583724663459608,1.08919702974094,-0.185062130002035,0.927043156084186,0.947326920910022,-0.393199734859546,0.729182702117942,-0.755327982631716,1.00618451812117,-1.64763446839344,-1.66851863532473,0.0817508188068614,-1.33501005583469,0.0849675640799441,-0.0172403312992588,-0.907754191257039,0.603034685515175,0.725466492175144,0.466821369198226,0.421588432249287,-0.144334563523546,-0.564913373258073,0.601232742672545,-1.00988286435119,0.900712512511197,0.758670144425587,0.325757398629451,1.69151843647494,-1.51652190229119,0.237483071254281
0.177582723480762,-0.453789195709284,-0.369171286138426,-0.889067205355098,-0.398980352730242,-0.683403390225815,-0.397186294589981,-0.190669421369577,-0.598624751834262,-0.384818697802664,-1.79704683140342,0.681771913361161,0.758599464870906,0.364062307398305,-0.0932613687538968,0.459369526528646,-0.460958972869065,0.172304462548885,-0.538285445905412,-0.94888090492707,-0.666791423296461,-1.08452883664555,-1.1968866553626,0.815986229867367,-0.684581575327884,0.528560060564795,-0.823873722800855,-0.415393051625431,-0.971481472731271,-0.429870552740393,2.10457743471161,0.932156845097128,0.681616491436237,0.676831686447097,1.65972266967396,1.51996261788211,-1.57536775139035,-0.0931512613275695,1.68055146915957,-0.0518566992441232,1.69839582132878,0.476615292108161,1.07818715960957,-0.960585425906978,1.60482674222131,-0.128725804588067,-0.4925486829033,-1.77065582001446,-0.158930383402881,-0.882529158421319,-1.31186411025741,1.76947025664075,-0.605923672768294,-0.115252379924305,1.03596909138408,-1.28560236013321,-1.29232293119778,-0.177467341090511,1.08219411984675,-0.528515918216632,-0.77200745532475,0.480383998487962,-0.632726691302028,0.10021814768529,-1.46009156165534,-1.70858534175706,1.33583548962027,-1.20812391311065,-0.868128250553747,-1.20654916850471,1.42171085587387,-0.0936687143856033,1.28027245442189,0.688315394114619,0.169191867354311,0.525391525025711,0.32284875053942,0.935281259620829,3.39665388911318,0.764811211456365,-1.11432444622126,1.43125291571139,-1.71073598864424,-0.306302205112286,1.90835530231856,0.967692314598711,-1.09446768128589,0.336308952632612,-1.4670499627524,2.70192677995357,-1.21663717515923,0.702420992351413,-0.826749277566906,0.34658140430462,-0.828963972859432,0.231267887629691,0.861252040073364,0.753216633823768,0.592224621278026,-1.30630977714465
